state_name,crop_name,seed_cost,fertilizer_cost,manure_cost,pesticide_cost,irrigation_cost,misc_cost,machinery_cost,revenue,total_cost,yield_per_acre
Odisha,coffee,2221.0,2404.45,802.61,218.27,0.0,64.74,14289.35,54832.87,20000.42,6.0217316525363715
Tamil Nadu,coffee,3468.66,7525.24,3500.7,2481.16,1638.18,68.97,27849.21,81527.84,46532.119999999995,5.920560085793489
Punjab,coffee,4754.51,2801.91,16.56,4101.78,415.7,2.78,28944.39,82064.02,41037.630000000005,7.810444952550536
Odisha,jute,297.04,378.12,518.96,0.0,15.86,0.0,4137.54,13152.45,5347.52,6.6004330143056595
Assam,jute,1453.64,1141.72,1193.67,16.24,0.0,0.0,7420.25,35990.32,11225.52,5.924606948463204
West Bengal,jute,311.54,892.39,341.62,173.65,309.25,0.0,5676.92,17529.03,7705.370000000001,8.60767689848445
Odisha,jute,348.42,668.43,884.94,0.0,559.89,0.0,11708.32,41289.21,14170.0,7.231743590781248
Assam,jute,389.57,199.73,401.08,68.37,0.0,0.0,3211.69,12840.66,4270.4400000000005,6.843244774488578
West Bengal,jute,468.65,1351.31,702.03,282.17,807.87,2.38,9884.19,29245.75,13498.6,10.311406082434592
Odisha,jute,356.69,463.54,823.3,0.0,405.01,0.0,6628.3,20910.78,8676.84,7.822585540559681
Assam,jute,552.3,194.64,359.37,0.0,0.0,0.0,4339.46,16816.7,5445.77,7.106290848020072
West Bengal,jute,324.15,961.95,454.59,198.51,365.13,0.0,5121.08,15045.22,7425.41,8.02088181137573
Odisha,jute,273.8,863.91,1412.55,26.78,27.39,0.0,11801.95,33600.91,14406.380000000001,8.239412395540358
West Bengal,jute,976.93,2382.0,310.38,190.36,1490.42,3.96,14454.02,45131.45,19808.07,9.680095505959006
Assam,jute,1311.81,1507.57,1023.96,29.33,28.37,0.0,11003.24,45421.91,14904.279999999999,9.044738066813704
West Bengal,jute,942.81,1878.96,515.07,318.8,1676.61,6.0,19305.94,66981.03,24644.19,10.234515691710001
Odisha,jute,300.71,1195.43,1483.59,286.81,29.78,32.34,16895.85,51590.24,20224.51,8.95975395074968
West Bengal,jute,384.96,816.55,353.33,249.29,260.63,0.0,6159.01,18476.29,8223.77,9.00426944011655
Assam,jute,413.5,351.03,334.25,22.57,0.0,0.0,3708.15,13994.83,4829.5,7.114384573359502
Odisha,jute,386.57,928.96,31.11,912.03,1478.93,0.0,17702.61,63584.46,21440.21,6.4385585075170475
West Bengal,jute,879.94,4106.19,503.26,279.06,2864.4,0.0,26095.86,86157.38,34728.71,10.214281378361425
West Bengal,jute,797.3,4437.32,390.87,276.87,2503.54,0.0,22691.46,71336.65,31097.36,11.043888225653061
Odisha,jute,301.41,1725.24,139.07,409.46,1237.34,0.0,14380.93,43450.6,18193.45,6.8594322251674384
Bihar,jute,1068.72,402.3,0.0,0.0,1433.85,0.0,11156.31,29470.59,14061.18,4.763157362254912
West Bengal,jute,705.13,3234.53,178.59,397.68,2155.4,7.03,17729.82,53132.98,24408.18,9.999797656866514
Odisha,jute,291.45,1147.13,1419.07,0.0,75.49,0.0,12244.81,34417.55,15177.949999999999,8.198943768843206
Assam,jute,1099.02,1559.79,1290.96,0.0,0.0,0.0,14041.37,52737.97,17991.14,9.060925517492564
Bihar,jute,1197.94,949.39,83.51,0.0,1625.46,0.0,12031.23,31336.83,15887.529999999999,4.904797555694947
Assam,jute,1155.05,1440.85,1283.48,9.64,0.0,0.0,13840.24,55969.28,17729.26,9.918860403472209
West Bengal,jute,705.45,1901.09,544.48,185.94,1257.08,6.91,14461.8,47836.07,19062.75,10.444952550535197
Odisha,jute,376.59,815.6,674.91,0.0,461.43,0.0,8572.63,27871.05,10901.16,7.798304364541389
Assam,jute,1252.35,2054.41,1928.23,0.0,0.0,0.0,16518.32,68624.66,21753.309999999998,7.778070051192812
Assam,jute,1110.59,1049.73,1132.45,18.44,0.0,0.0,5830.66,33179.67,9141.869999999999,8.016834948706014
West Bengal,jute,587.37,3645.93,110.76,822.31,2606.57,0.2,17703.31,53000.77,25476.45,9.607251977904129
Assam,jute,525.47,960.5,1064.19,15.62,0.0,0.0,4892.89,24736.61,7458.67,7.725460836486514
Odisha,jute,355.71,808.74,651.92,0.0,470.64,0.0,8542.36,27762.02,10829.37,7.80639808988082
West Bengal,jute,469.05,1635.68,248.33,146.8,877.08,3.75,10174.29,32695.75,13554.980000000001,9.995750794196798
Assam,jute,873.36,1507.51,1645.4,0.0,0.0,0.0,14301.27,51608.64,18327.54,9.578923939216123
Assam,jute,492.36,297.53,428.47,23.34,0.0,0.0,3717.17,15330.14,4958.87,7.705226523137937
Odisha,jute,260.29,392.33,584.5,0.0,10.68,0.0,4518.87,13813.14,5766.67,7.191274964084093
Odisha,jute,264.27,463.28,723.28,0.0,16.12,0.0,3976.39,12045.02,5443.34,6.576151838287368
West Bengal,jute,351.81,408.78,219.46,158.92,98.11,0.0,5381.96,16624.5,6619.04,8.579348859796443
Bihar,jute,1923.88,3471.97,0.0,0.0,0.0,0.0,23876.87,47435.29,29272.72,8.045162987394022
West Bengal,jute,1072.58,5122.81,184.99,585.66,1241.46,9.44,29048.28,104561.04,37265.22,11.533558608688613
Bihar,jute,1816.3,3988.2,356.23,0.0,29.89,22.06,9218.0,74771.35,15430.68,8.688614151878756
Assam,jute,1275.92,2328.07,1722.94,38.71,0.0,31.38,26498.46,93336.16,31895.48,9.858157463426478
Odisha,jute,300.2,517.34,640.16,0.0,29.74,0.0,3938.05,11302.14,5425.49,5.7384512656563
Bihar,jute,321.88,474.3,0.0,0.0,0.0,0.0,3368.99,8325.39,4165.17,6.827057323809717
Assam,jute,351.79,112.83,300.78,9.47,0.0,0.0,2648.6,8680.92,3423.47,6.729932619736549
Odisha,jute,341.34,654.36,442.42,0.0,88.24,0.0,3683.12,8956.7,5209.48,4.3827522713016736
West Bengal,jute,317.92,944.48,243.66,177.92,348.34,0.0,6479.59,19142.55,8511.91,9.623439428582993
Assam,jute,333.6,167.52,659.72,6.17,0.0,0.0,3183.59,10423.34,4350.6,5.329718136015054
Odisha,jute,247.95,335.49,300.46,2.75,11.38,0.0,4173.59,13901.23,5071.62,8.166568867485482
Assam,jute,1014.32,295.41,699.73,36.89,0.0,0.0,4844.6,22446.86,6890.950000000001,8.037069262054592
Odisha,jute,400.29,542.92,1090.25,0.0,405.01,0.0,6512.48,20425.95,8950.95,6.450699095526193
West Bengal,jute,738.56,1257.18,610.17,231.69,636.47,153.01,10407.12,33701.68,14034.2,9.906719815463063
West Bengal,jute,1038.5,4429.34,304.82,770.4,1592.62,23.14,27866.02,99186.07,36024.84,11.565933510046335
West Bengal,jute,321.41,571.83,208.05,234.19,144.6,0.0,4608.9,13340.15,6088.98,9.95932903016936
West Bengal,jute,281.61,1197.88,180.18,228.11,885.45,0.0,5786.11,17299.52,8559.34,9.336112179033204
Assam,jute,340.04,220.4,584.39,8.27,0.0,0.0,3251.78,11094.8,4404.88,6.689463993039396
Odisha,jute,195.58,287.98,303.06,0.95,13.2,0.0,5149.17,16663.56,5949.9400000000005,7.377430646890998
Odisha,jute,310.69,549.12,528.82,0.0,45.23,0.0,4814.58,14360.27,6248.4400000000005,6.098622043260962
West Bengal,jute,280.49,1215.24,185.44,316.55,1118.45,0.0,6261.3,19081.67,9377.470000000001,9.643673741931567
West Bengal,jute,1203.26,5271.77,155.54,497.91,2266.84,1.13,39213.11,144123.35,48609.56,10.319499807774024
Bihar,jute,1737.21,4955.31,0.0,0.0,0.0,0.0,12087.79,96193.77,18780.31,9.14186277088687
Assam,jute,1587.65,1728.3,177.57,239.33,0.0,52.43,20943.38,93756.07,24728.66,6.855385362497724
Assam,jute,1721.29,2444.08,504.41,143.92,0.0,39.44,17179.49,55466.37,22032.63,8.000647498027154
West Bengal,jute,1113.3,5114.37,237.65,632.63,1644.21,10.7,26352.61,94433.25,35105.47,11.561886647376621
West Bengal,jute,947.51,5672.27,237.58,554.62,1958.39,0.27,36000.63,132342.99,45371.27,10.691811173387832
Bihar,jute,1828.75,5278.69,0.0,0.0,0.0,0.0,11691.69,74599.59,18799.13,8.87476983468566
Assam,jute,1297.9,2310.91,580.5,0.0,0.0,34.21,27202.82,109128.73,31426.34,9.809595111389894
Assam,jute,1551.75,217.08,811.85,5.98,0.0,0.0,4151.64,20393.71,6738.3,7.345055745533275
Odisha,jute,298.84,689.37,766.06,0.0,405.01,0.0,8003.66,26409.41,10162.939999999999,8.826207482649076
West Bengal,jute,911.75,922.38,656.99,218.54,326.79,1.39,8684.62,27396.51,11722.460000000001,9.878391776775056
Assam,jute,363.24,101.81,287.47,21.72,0.0,0.0,4104.85,15999.8,4879.09,6.729932619736549
West Bengal,jute,324.68,449.76,193.2,158.09,136.24,0.0,5875.95,18917.64,7137.92,8.437708666356407
Bihar,jute,1645.56,4740.75,0.0,0.0,18.49,18.37,11026.12,67976.39,17449.29,8.466036705044415
Assam,jute,1262.54,2113.42,1392.68,29.2,0.0,20.6,28855.12,102515.59,33673.56,11.35549665122114
Assam,jute,326.58,219.91,790.68,0.0,0.0,0.0,3092.84,11350.44,4430.01,5.7384512656563
Odisha,jute,179.26,357.5,444.72,2.47,32.67,0.0,5157.84,17781.79,6174.46,7.713320248477367
Assam,jute,316.65,144.56,574.11,10.07,0.0,0.0,3299.28,12432.38,4344.67,6.66922967969082
Bihar,jute,406.64,479.67,7.01,0.0,0.0,0.0,3181.47,8449.14,4074.79,6.754213795754842
West Bengal,jute,1045.7,3863.64,166.05,321.69,2767.45,0.0,25897.21,91774.89,34061.74,11.395965277918293
Odisha,jute,1873.53,946.07,0.0,748.97,1597.05,0.0,15284.61,54957.95,20450.23,6.766354383763987
Assam,jute,1286.01,2005.97,2322.76,0.0,0.0,0.0,17825.74,78161.68,23440.480000000003,8.283927884907225
Bihar,jute,1399.56,1059.8,23.43,0.0,2336.5,0.0,12453.19,31483.81,17272.48,4.8036259889520645
Maharashtra,kidneybeans,1431.73,668.18,10.82,0.0,0.0,0.0,2418.18,8303.36,4528.91,3.7393011068169404
Madhya Pradesh,kidneybeans,1277.22,651.99,223.67,92.19,13.8,0.55,3488.44,10541.9,5747.860000000001,4.309908743246798
Rajasthan,kidneybeans,1676.62,128.67,0.0,50.69,693.86,0.0,2672.48,6941.27,5222.32,2.2864774083891466
Rajasthan,kidneybeans,5099.31,577.63,0.0,1238.32,262.29,0.0,7469.3,24659.8,14646.85,2.537382893911495
Maharashtra,kidneybeans,4636.33,2713.43,1259.72,825.35,527.88,118.54,11564.08,32308.91,21645.33,3.6259889520649122
Maharashtra,kidneybeans,1641.48,1073.34,470.0,210.6,41.52,0.0,5927.74,26911.25,9364.68,6.733979482406265
Telangana,kidneybeans,3822.38,2625.06,0.0,1781.7,160.73,85.09,14302.9,41309.67,22777.86,3.3791303292122783
Rajasthan,kidneybeans,8910.19,574.6,0.0,2305.52,136.12,5.34,15366.52,53430.03,27298.29,3.8526132615689686
Madhya Pradesh,kidneybeans,1053.54,575.26,139.34,131.29,0.77,0.0,2971.25,8143.89,4871.45,4.184456000485624
Madhya Pradesh,kidneybeans,4425.95,1922.99,1490.85,1772.87,85.13,480.51,6818.31,16660.41,16996.61,2.0112907468485055
Andhra Pradesh,kidneybeans,3853.61,6565.0,374.66,2565.21,46.51,0.0,9722.41,22920.39,23127.4,2.8611319074887196
Maharashtra,kidneybeans,7546.38,4069.97,909.08,3026.39,166.43,103.25,16758.28,80452.56,32579.78,6.507355172902207
Maharashtra,kidneybeans,1196.73,826.43,350.25,50.99,72.69,0.0,3176.13,12542.51,5673.219999999999,5.843669695068898
Maharashtra,kidneybeans,1249.32,1286.66,208.25,43.07,128.24,0.0,3059.21,12501.23,5974.75,6.385949292810748
Rajasthan,kidneybeans,1876.07,27.45,367.55,304.39,44.63,0.0,4486.85,19224.72,7106.9400000000005,5.228546569272172
Rajasthan,kidneybeans,1055.87,281.14,89.37,0.0,35.62,0.0,2475.45,10574.41,3937.4499999999994,4.73887618623662
Chhattisgarh,kidneybeans,2160.68,1345.77,0.0,621.54,102.79,1.9,6331.41,16646.65,10564.09,3.3953177798911396
Chhattisgarh,kidneybeans,2640.22,2012.15,258.62,1271.85,0.0,1.74,6281.93,21391.65,12466.51,3.172740333056798
Madhya Pradesh,kidneybeans,3676.67,1472.32,676.28,1611.16,0.0,15.64,12182.14,42041.64,19634.21,5.689888913619717
Maharashtra,kidneybeans,3513.34,2473.94,1332.29,1277.05,191.17,7.42,11650.72,54156.94,20445.93,6.883713401185731
Rajasthan,kidneybeans,1055.33,358.54,5.17,0.0,34.81,0.0,2291.6,7948.32,3745.45,3.9821128669998584
Rajasthan,kidneybeans,1093.14,143.9,50.56,28.82,114.54,0.0,2264.73,7711.8,3695.69,3.2820056251391105
Chhattisgarh,kidneybeans,4319.51,573.06,0.0,911.65,0.0,0.0,5818.2,16936.75,11622.419999999998,2.0598530988850894
Madhya Pradesh,kidneybeans,5669.91,2127.7,945.07,2518.71,5.67,75.6,12630.67,41508.4,23973.33,4.346330507274236
Gujarat,kidneybeans,4798.18,2434.72,2148.94,1256.96,0.0,98.65,7984.84,34572.13,18722.29,3.8809413002569757
Rajasthan,kidneybeans,7021.31,672.12,0.0,1733.63,40.5,0.0,6798.41,23754.69,16265.970000000001,2.816616418121851
Rajasthan,kidneybeans,1648.72,345.57,0.0,0.0,8.12,0.0,2031.47,10790.56,4033.88,3.3022399384876877
Rajasthan,kidneybeans,1597.37,365.22,0.0,45.18,0.0,0.0,3300.89,14042.27,5308.66,4.346330507274236
Chhattisgarh,kidneybeans,1180.18,804.12,1003.99,15.97,0.0,0.0,2704.74,6939.19,5709.0,2.7721009287549827
Madhya Pradesh,kidneybeans,1414.66,648.96,273.44,168.97,21.77,2.29,4342.73,12354.92,6872.82,4.564861091438861
Maharashtra,kidneybeans,1612.91,796.4,378.7,195.17,15.34,0.0,3587.83,13266.46,6586.35,4.734829323566904
Rajasthan,kidneybeans,1592.59,85.62,52.69,165.38,101.07,0.0,3412.25,12585.13,5409.6,4.6012828554663
Maharashtra,kidneybeans,6230.86,2943.42,1976.32,1265.73,202.78,3.9,9836.04,31300.04,22459.05,3.933550514963275
Chhattisgarh,kidneybeans,1577.57,1195.36,0.0,0.0,0.0,0.0,5434.95,18116.05,8207.88,5.641326561583132
Madhya Pradesh,kidneybeans,4991.5,1745.97,1213.1,1741.18,0.22,422.96,11440.29,36431.1,21555.22,5.070718925153275
Telangana,kidneybeans,3606.35,2527.32,0.0,1686.31,150.24,78.38,10452.88,28531.46,18501.48,2.9865846502498936
Chhattisgarh,kidneybeans,4247.38,315.94,0.0,134.73,0.0,0.0,8353.27,26419.31,13051.32,3.7190667934683637
Andhra Pradesh,kidneybeans,3550.8,3560.92,2546.51,1956.1,41.26,1.5,12670.36,33499.18,24327.45,4.192549725825054
Rajasthan,kidneybeans,3220.85,31.25,0.0,983.36,259.97,0.0,4744.33,16129.25,9239.76,3.152506019708221
Maharashtra,kidneybeans,2608.01,1289.41,806.69,573.15,90.01,6.04,6774.72,24372.17,12148.03,4.459642662026264
Madhya Pradesh,kidneybeans,2396.53,651.43,509.87,730.65,0.0,17.9,8423.86,27494.83,12730.24,5.7020295016288625
Rajasthan,kidneybeans,6060.41,423.25,2048.73,1852.37,73.77,21.95,9685.2,38312.92,20165.68,3.6098015013860505
Maharashtra,kidneybeans,5928.9,3786.41,695.95,2692.39,8.76,106.92,11803.86,53358.26,25023.190000000002,5.710123226968292
Madhya Pradesh,kidneybeans,5064.93,1955.98,1050.83,2338.05,0.0,70.08,10133.81,29409.46,20613.68,3.2091620970842354
Karnataka,kidneybeans,3242.13,2815.07,0.0,1535.73,0.0,197.4,11665.73,47949.44,19456.059999999998,4.504158151393133
Himachal Pradesh,kidneybeans,2016.91,0.0,2290.77,0.0,0.0,0.0,6802.3,20189.31,11109.98,1.7280103599684342
Maharashtra,kidneybeans,2613.83,1675.29,463.58,864.03,259.05,9.85,8440.26,31239.36,14325.89,6.155278120636977
Madhya Pradesh,kidneybeans,2467.09,880.92,591.47,1324.16,0.0,27.18,8143.3,25126.36,13434.12,5.099046963841282
Himachal Pradesh,kidneybeans,2194.5,0.0,2783.71,0.0,0.0,0.0,8854.36,27764.64,13832.57,1.7968070253535948
Karnataka,kidneybeans,3693.59,3011.69,0.0,1697.56,192.48,191.14,15790.04,65288.26,24576.5,5.483498917464236
Madhya Pradesh,kidneybeans,1145.68,564.58,213.37,110.57,111.34,0.14,3834.54,10469.79,5980.219999999999,4.560814228769146
Chhattisgarh,kidneybeans,5807.41,3142.73,21.72,1985.26,0.0,28.37,8904.89,13610.04,19890.379999999997,1.6996823212804275
Gujarat,kidneybeans,5543.69,1600.44,3450.08,901.35,127.73,105.01,6704.14,27172.81,18432.44,2.549523481920641
Rajasthan,kidneybeans,4507.9,329.24,505.03,965.07,15.97,0.0,9183.36,41553.29,15506.57,5.277108921308755
Madhya Pradesh,kidneybeans,1356.71,647.86,247.66,157.54,204.69,0.0,3563.52,8229.25,6177.98,2.630460735314947
Chhattisgarh,kidneybeans,1550.38,1448.86,0.0,0.0,0.0,0.0,5517.55,17379.49,8516.79,6.394043018150179
Madhya Pradesh,kidneybeans,1405.97,604.67,283.55,208.97,7.26,7.14,4446.39,13189.36,6963.950000000001,4.649845207502883
Maharashtra,kidneybeans,1509.36,1107.92,404.66,206.9,7.14,0.0,4396.28,17508.04,7632.259999999999,5.649420286922564
Rajasthan,kidneybeans,1436.38,65.24,186.56,252.21,49.03,0.0,4965.32,17672.55,6954.74,5.924606948463204
Rajasthan,kidneybeans,4890.62,784.36,339.73,1393.65,25.31,0.0,5627.93,21376.12,13061.599999999999,2.618320147305801
Rajasthan,kidneybeans,2544.05,110.26,0.0,247.77,3.35,0.0,4155.63,17503.32,7061.06,3.5814734626980433
Maharashtra,kidneybeans,2491.22,1319.29,495.85,386.26,74.4,7.49,6001.46,20057.0,10775.97,4.9574067704012466
Madhya Pradesh,kidneybeans,2150.9,564.67,599.69,460.04,2.3,11.19,6326.41,19025.4,10115.2,4.904797555694947
Madhya Pradesh,kidneybeans,4615.22,1927.93,1633.86,1748.33,0.0,301.02,10816.94,40769.14,21043.300000000003,5.5401549948402495
Maharashtra,kidneybeans,1378.21,1280.71,111.09,48.76,121.52,0.0,3636.96,15108.64,6577.25,6.466886546205055
Madhya Pradesh,kidneybeans,1281.18,654.55,159.93,156.43,1.92,0.0,3123.05,9956.1,5377.0599999999995,4.609376580805731
Maharashtra,kidneybeans,5206.24,3051.41,2002.23,1800.88,390.01,99.9,18270.64,49030.32,30821.309999999998,7.162946925396087
Rajasthan,kidneybeans,5057.27,377.66,0.0,585.64,75.5,0.0,6833.7,24713.04,12929.77,3.310333663827118
Madhya Pradesh,kidneybeans,4931.57,2309.82,1330.31,2209.15,0.0,60.0,11502.39,36221.96,22343.239999999998,5.175937354565873
Chhattisgarh,kidneybeans,1195.69,1237.52,610.41,0.0,0.0,0.0,3394.99,9380.61,6438.61,3.4519738572671534
Maharashtra,kidneybeans,4113.54,2974.6,1535.62,1803.62,332.96,111.64,11589.48,44704.59,22461.459999999995,5.216405981263026
Rajasthan,kidneybeans,4868.55,77.75,0.0,1450.13,0.0,26.01,8932.46,36017.31,15354.9,4.836000890309787
Andhra Pradesh,kidneybeans,4278.98,4852.84,3.92,2466.48,0.0,130.1,15711.46,50138.98,27443.78,6.713745169057688
Telangana,kidneybeans,3837.26,4369.15,0.0,2725.24,7.65,115.37,19199.44,62991.23,30254.11,7.571680055037333
Madhya Pradesh,kidneybeans,1302.08,652.69,193.19,121.12,23.9,0.0,3551.21,11480.72,5844.1900000000005,5.038344023795553
Madhya Pradesh,kidneybeans,1476.6,607.32,290.68,178.62,24.79,3.43,5116.13,15807.66,7697.57,5.103093826510997
Chhattisgarh,kidneybeans,3214.76,1550.56,312.33,1029.42,258.63,0.0,6824.37,14770.3,13190.07,2.3957427004714593
Karnataka,kidneybeans,2818.11,2658.89,381.11,1205.31,0.18,174.84,7170.91,23224.6,14409.35,3.751441694826086
Madhya Pradesh,kidneybeans,3646.12,1890.74,1592.65,2024.9,16.48,6.69,10025.26,25291.04,19202.84,4.00639404301815
Maharashtra,kidneybeans,4155.84,3007.01,310.99,1748.98,183.92,103.62,10213.6,34818.2,19723.96,5.232593431941887
Rajasthan,kidneybeans,1035.08,167.56,0.0,11.77,20.28,0.0,2181.12,7266.41,3415.8099999999995,2.7437728900669756
Madhya Pradesh,kidneybeans,3842.59,1705.46,606.35,1802.56,0.0,15.12,8202.81,27149.32,16174.89,3.5450516986706058
Maharashtra,kidneybeans,3924.96,2901.32,1634.39,1490.65,134.75,4.26,9674.78,42251.87,19765.11,5.4551708787762285
Maharashtra,kidneybeans,1422.21,939.95,273.74,111.6,53.66,0.0,4047.76,14012.0,6848.92,5.256874607960179
Telangana,kidneybeans,3677.97,5459.14,0.0,2405.49,0.0,133.38,22679.58,73904.4,34355.56,8.105865927439753
Rajasthan,kidneybeans,5877.61,0.0,1382.28,1931.02,0.0,19.03,8267.43,30790.12,17477.370000000003,3.3953177798911396
Maharashtra,kidneybeans,4554.11,3248.59,1476.91,2609.77,503.57,79.59,14454.97,55384.89,26927.510000000002,5.896278909775197
Madhya Pradesh,kidneybeans,4944.26,2594.55,1071.94,2028.92,0.0,64.86,8800.01,24826.74,19504.54,3.1160842556807835
Karnataka,kidneybeans,2858.2,2375.51,0.0,1520.32,0.0,136.31,11594.04,42806.65,18484.38,5.487545780133951
Chhattisgarh,kidneybeans,5216.67,2673.42,819.32,1413.57,0.0,15.29,10771.74,37551.99,20910.010000000002,5.188077942575019
Andhra Pradesh,kidneybeans,3776.23,6004.11,295.03,3446.64,0.0,0.0,19086.85,49458.26,32608.86,7.660711033771069
Chhattisgarh,kidneybeans,3453.27,1149.88,0.0,392.82,0.0,0.0,8533.63,32680.29,13529.599999999999,4.042815807045588
Madhya Pradesh,kidneybeans,1517.69,653.3,427.8,453.15,33.87,11.37,5871.31,18434.52,8968.49,5.001922259768115
Rajasthan,kidneybeans,4103.96,696.12,0.0,1442.59,0.0,8.62,7772.39,31303.86,14023.68,4.516298739402279
Chhattisgarh,kidneybeans,2548.87,1307.06,0.0,0.0,0.0,0.0,3714.6,11541.35,7570.53,4.261346391210214
Chhattisgarh,kidneybeans,3481.95,2428.82,219.49,1422.06,0.0,8.89,5177.05,17054.25,12738.26,2.387648975132029
Madhya Pradesh,kidneybeans,1714.64,687.58,264.44,232.61,79.51,3.59,4359.94,12883.41,7342.31,4.281580704558791
Rajasthan,kidneybeans,1746.68,173.64,0.16,0.02,110.5,0.0,3370.13,12953.14,5401.13,5.358046174703062
Rajasthan,kidneybeans,2675.16,146.74,372.38,107.82,5.43,0.0,6618.6,18412.58,9926.130000000001,3.3912709172214246
Maharashtra,kidneybeans,1391.08,801.29,34.18,96.13,0.0,0.0,2767.97,11938.31,5090.65,5.511826956152243
Maharashtra,kidneybeans,2556.38,1446.54,688.71,643.0,18.08,3.02,6774.4,27642.83,12130.130000000001,5.693935776289432
Rajasthan,kidneybeans,1417.05,217.27,105.81,6.31,0.16,0.0,2840.58,13019.11,4587.18,5.580623621537403
Madhya Pradesh,kidneybeans,2221.78,674.47,547.53,1008.52,0.0,17.83,8963.56,30046.03,13433.689999999999,6.232168511361567
Maharashtra,kidneybeans,1337.59,718.34,134.51,6.33,3.66,0.0,2193.74,9296.63,4394.169999999999,4.1480342364581855
Madhya Pradesh,kidneybeans,1103.88,525.47,176.33,95.61,10.37,0.0,3361.0,8363.61,5272.66,3.73120738147751
Maharashtra,kidneybeans,1595.63,894.7,370.03,141.77,21.9,0.0,4459.55,17404.32,7483.58,5.940794399142065
Chhattisgarh,kidneybeans,5089.49,2775.35,624.42,1463.56,0.0,20.35,10227.38,32601.02,20200.55,4.423220897998826
Karnataka,kidneybeans,2874.02,2045.42,70.08,1135.56,1.26,125.79,10481.49,35318.06,16733.62,4.374658545962243
Maharashtra,kidneybeans,1846.38,978.85,188.02,125.33,72.7,0.0,4224.34,14982.24,7435.62,5.054531474474413
Rajasthan,kidneybeans,2811.7,127.42,0.0,603.07,0.0,0.0,7337.11,29143.62,10879.3,5.900325772444912
West Bengal,lentil,4726.5,3704.99,109.24,363.59,321.7,12.66,15534.9,57715.76,24773.58,3.7231136561380787
Uttar Pradesh,lentil,3264.89,986.71,0.0,0.0,883.74,19.79,19741.06,52772.15,24896.190000000002,3.7433479694866554
Madhya Pradesh,lentil,2790.5,1287.39,0.0,961.83,2596.78,51.6,13006.12,49111.38,20694.22,4.087331296412456
Uttar Pradesh,lentil,3314.13,1063.63,0.0,0.0,1914.24,3.19,15565.99,43888.15,21861.18,4.018534631027296
West Bengal,lentil,3726.25,1254.6,4.21,9.8,66.14,0.0,16642.86,59202.47,21703.86,4.597235992796584
West Bengal,lentil,1961.96,1081.77,73.35,46.77,299.25,0.0,8342.33,27378.07,11805.43,3.666457578762065
Bihar,lentil,4092.42,2469.79,627.42,203.92,77.15,8.28,18274.78,49883.77,25753.76,3.8566601242386835
Uttar Pradesh,lentil,2482.61,450.37,0.0,0.0,235.57,0.0,11210.55,29813.38,14379.099999999999,3.990206592339289
Madhya Pradesh,lentil,1488.93,319.11,4.32,296.28,63.49,2.91,4806.48,14566.58,6981.519999999999,1.9667752574816375
